Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_54_95,VPWR,li1,49.9100,160.4800,1.799906
FILLER_54_88,VPWR,li1,46.2300,160.4800,1.799912
FILLER_54_85,VPWR,li1,45.3100,160.4800,1.799917
FILLER_54_55,VPWR,li1,31.5100,160.4800,1.799945
FILLER_54_37,VPWR,li1,23.0000,160.4800,1.799964
FILLER_54_11,VPWR,li1,10.8100,160.4800,1.799962
FILLER_53_687,VPWR,li1,321.7700,155.0400,1.799148
FILLER_53_684,VPWR,li1,320.8500,155.0400,1.799148
FILLER_53_681,VPWR,li1,319.4700,155.0400,1.799148
FILLER_53_644,VPWR,li1,302.4500,155.0400,1.799161
FILLER_53_641,VPWR,li1,301.0700,155.0400,1.799161
FILLER_53_630,VPWR,li1,295.7800,155.0400,1.799168
FILLER_53_615,VPWR,li1,288.6500,155.0400,1.799180
FILLER_53_612,VPWR,li1,287.7300,155.0400,1.799180
FILLER_53_593,VPWR,li1,278.7600,155.0400,1.799196
FILLER_53_590,VPWR,li1,277.6100,155.0400,1.799200
FILLER_53_571,VPWR,li1,268.6400,155.0400,1.799219
FILLER_53_568,VPWR,li1,267.4900,155.0400,1.799226
FILLER_53_559,VPWR,li1,262.8900,155.0400,1.799240
FILLER_53_556,VPWR,li1,261.9700,155.0400,1.799240
FILLER_53_539,VPWR,li1,253.6900,155.0400,1.799271
FILLER_53_530,VPWR,li1,249.5500,155.0400,1.799284
FILLER_53_494,VPWR,li1,233.2200,155.0400,1.799340
FILLER_53_457,VPWR,li1,215.9700,155.0400,1.799417
FILLER_53_447,VPWR,li1,211.3700,155.0400,1.799442
FILLER_53_437,VPWR,li1,206.7700,155.0400,1.799469
FILLER_53_434,VPWR,li1,205.8500,155.0400,1.799481
FILLER_53_316,VPWR,li1,151.3400,155.0400,1.799584
FILLER_53_295,VPWR,li1,141.9100,155.0400,1.799511
FILLER_53_281,VPWR,li1,135.4700,155.0400,1.799471
FILLER_53_273,VPWR,li1,131.3300,155.0400,1.799455
FILLER_53_252,VPWR,li1,122.1300,155.0400,1.799418
FILLER_53_208,VPWR,li1,101.4300,155.0400,1.799380
FILLER_53_172,VPWR,li1,85.1000,155.0400,1.799398
FILLER_53_169,VPWR,li1,83.9500,155.0400,1.799402
FILLER_53_156,VPWR,li1,77.9700,155.0400,1.799418
FILLER_53_153,VPWR,li1,76.5900,155.0400,1.799418
FILLER_53_141,VPWR,li1,70.6100,155.0400,1.799451
FILLER_53_138,VPWR,li1,69.6900,155.0400,1.799451
FILLER_53_105,VPWR,li1,54.0500,155.0400,1.799571
FILLER_53_89,VPWR,li1,46.6900,155.0400,1.799629
FILLER_53_57,VPWR,li1,31.9700,155.0400,1.799773
FILLER_53_53,VPWR,li1,30.5900,155.0400,1.799793
FILLER_53_30,VPWR,li1,19.7800,155.0400,1.799855
FILLER_53_27,VPWR,li1,18.6300,155.0400,1.799855
FILLER_52_686,VPWR,li1,321.5400,155.0400,1.799148
FILLER_52_683,VPWR,li1,320.3900,155.0400,1.799148
FILLER_52_664,VPWR,li1,311.4200,155.0400,1.799150
FILLER_52_645,VPWR,li1,302.4500,155.0400,1.799161
FILLER_52_633,VPWR,li1,297.3900,155.0400,1.799168
FILLER_52_630,VPWR,li1,296.0100,155.0400,1.799168
FILLER_52_603,VPWR,li1,283.1300,155.0400,1.799186
FILLER_52_600,VPWR,li1,282.2100,155.0400,1.799191
FILLER_52_597,VPWR,li1,280.8300,155.0400,1.799191
FILLER_52_562,VPWR,li1,264.2700,155.0400,1.799233
FILLER_52_551,VPWR,li1,259.6700,155.0400,1.799248
FILLER_52_542,VPWR,li1,255.0700,155.0400,1.799262
FILLER_52_539,VPWR,li1,254.1500,155.0400,1.799271
FILLER_52_533,VPWR,li1,251.1600,155.0400,1.799278
FILLER_52_522,VPWR,li1,246.1000,155.0400,1.799292
FILLER_52_519,VPWR,li1,244.9500,155.0400,1.799301
FILLER_52_516,VPWR,li1,243.5700,155.0400,1.799301
FILLER_52_513,VPWR,li1,242.1900,155.0400,1.799307
FILLER_52_502,VPWR,li1,237.1300,155.0400,1.799331
FILLER_52_492,VPWR,li1,232.3000,155.0400,1.799349
FILLER_52_489,VPWR,li1,231.1500,155.0400,1.799349
FILLER_52_486,VPWR,li1,229.7700,155.0400,1.799360
FILLER_52_483,VPWR,li1,228.3900,155.0400,1.799360
FILLER_52_435,VPWR,li1,205.8500,155.0400,1.799481
FILLER_52_432,VPWR,li1,204.9300,155.0400,1.799481
FILLER_52_396,VPWR,li1,187.9100,155.0400,1.799641
FILLER_52_362,VPWR,li1,172.5000,155.0400,1.799768
FILLER_52_347,VPWR,li1,165.3700,155.0400,1.799703
FILLER_52_326,VPWR,li1,156.1700,155.0400,1.799611
FILLER_52_282,VPWR,li1,135.4700,155.0400,1.799471
FILLER_52_263,VPWR,li1,127.1900,155.0400,1.799439
FILLER_52_218,VPWR,li1,106.2600,155.0400,1.799379
FILLER_52_215,VPWR,li1,105.1100,155.0400,1.799379
FILLER_52_178,VPWR,li1,87.6300,155.0400,1.799393
FILLER_52_175,VPWR,li1,86.7100,155.0400,1.799398
FILLER_52_156,VPWR,li1,77.7400,155.0400,1.799418
FILLER_52_153,VPWR,li1,76.5900,155.0400,1.799418
FILLER_52_141,VPWR,li1,70.6100,155.0400,1.799451
FILLER_52_113,VPWR,li1,57.9600,155.0400,1.799537
FILLER_52_85,VPWR,li1,45.0800,155.0400,1.799657
FILLER_52_81,VPWR,li1,43.4700,155.0400,1.799657
FILLER_52_55,VPWR,li1,31.0500,155.0400,1.799773
FILLER_51_686,VPWR,li1,321.5400,149.6000,1.798132
FILLER_51_673,VPWR,li1,315.3300,149.6000,1.798134
FILLER_51_670,VPWR,li1,314.1800,149.6000,1.798134
FILLER_51_643,VPWR,li1,301.7600,149.6000,1.798176
FILLER_51_640,VPWR,li1,300.6100,149.6000,1.798176
FILLER_51_637,VPWR,li1,299.2300,149.6000,1.798187
FILLER_51_634,VPWR,li1,297.8500,149.6000,1.798187
FILLER_51_613,VPWR,li1,288.1900,149.6000,1.798234
FILLER_51_585,VPWR,li1,275.3100,149.6000,1.798313
FILLER_51_582,VPWR,li1,273.9300,149.6000,1.798329
FILLER_51_572,VPWR,li1,268.8700,149.6000,1.798377
FILLER_51_569,VPWR,li1,267.9500,149.6000,1.798377
FILLER_51_559,VPWR,li1,262.8900,149.6000,1.798421
FILLER_51_550,VPWR,li1,258.7500,149.6000,1.798460
FILLER_51_530,VPWR,li1,250.0100,149.6000,1.798551
FILLER_51_519,VPWR,li1,244.9500,149.6000,1.798609
FILLER_51_513,VPWR,li1,241.9600,149.6000,1.798644
FILLER_51_503,VPWR,li1,237.1300,149.6000,1.798712
FILLER_51_500,VPWR,li1,236.2100,149.6000,1.798712
FILLER_51_486,VPWR,li1,229.7700,149.6000,1.798824
FILLER_51_483,VPWR,li1,228.3900,149.6000,1.798824
FILLER_51_430,VPWR,li1,203.5500,149.6000,1.799238
FILLER_51_409,VPWR,li1,194.3500,149.6000,1.799393
FILLER_51_281,VPWR,li1,135.0100,149.6000,1.799629
FILLER_51_205,VPWR,li1,100.5100,149.6000,1.799649
FILLER_51_177,VPWR,li1,87.4000,149.6000,1.799673
FILLER_51_167,VPWR,li1,82.5700,149.6000,1.799684
FILLER_51_164,VPWR,li1,81.6500,149.6000,1.799684
FILLER_51_94,VPWR,li1,48.9900,149.6000,1.799770
FILLER_51_57,VPWR,li1,32.2000,149.6000,1.799851
FILLER_51_55,VPWR,li1,31.0500,149.6000,1.799864
FILLER_51_52,VPWR,li1,30.1300,149.6000,1.799864
FILLER_51_24,VPWR,li1,17.0200,149.6000,1.799913
FILLER_51_6,VPWR,li1,8.5100,149.6000,1.799907
FILLER_51_3,VPWR,li1,7.5900,149.6000,1.799907
FILLER_50_687,VPWR,li1,321.7700,149.6000,1.798132
FILLER_50_684,VPWR,li1,320.8500,149.6000,1.798132
FILLER_50_665,VPWR,li1,311.8800,149.6000,1.798136
FILLER_50_645,VPWR,li1,302.4500,149.6000,1.798168
FILLER_50_642,VPWR,li1,301.3000,149.6000,1.798176
FILLER_50_639,VPWR,li1,300.1500,149.6000,1.798176
FILLER_50_636,VPWR,li1,298.7700,149.6000,1.798187
FILLER_50_633,VPWR,li1,297.3900,149.6000,1.798195
FILLER_50_630,VPWR,li1,296.0100,149.6000,1.798195
FILLER_50_627,VPWR,li1,294.6300,149.6000,1.798208
FILLER_50_624,VPWR,li1,293.2500,149.6000,1.798208
FILLER_50_603,VPWR,li1,283.5900,149.6000,1.798265
FILLER_50_600,VPWR,li1,282.2100,149.6000,1.798265
FILLER_50_587,VPWR,li1,275.7700,149.6000,1.798313
FILLER_50_575,VPWR,li1,270.7100,149.6000,1.798353
FILLER_50_556,VPWR,li1,261.9700,149.6000,1.798440
FILLER_50_553,VPWR,li1,260.5900,149.6000,1.798440
FILLER_50_548,VPWR,li1,258.2900,149.6000,1.798460
FILLER_50_545,VPWR,li1,256.9100,149.6000,1.798484
FILLER_50_542,VPWR,li1,255.5300,149.6000,1.798484
FILLER_50_533,VPWR,li1,250.9300,149.6000,1.798551
FILLER_50_530,VPWR,li1,249.7800,149.6000,1.798551
FILLER_50_527,VPWR,li1,248.6300,149.6000,1.798579
FILLER_50_485,VPWR,li1,228.8500,149.6000,1.798824
FILLER_50_451,VPWR,li1,213.2100,149.6000,1.799090
FILLER_50_438,VPWR,li1,207.4600,149.6000,1.799163
FILLER_50_419,VPWR,li1,198.4900,149.6000,1.799319
FILLER_50_401,VPWR,li1,190.2100,149.6000,1.799469
FILLER_50_365,VPWR,li1,173.6500,149.6000,1.799728
FILLER_50_361,VPWR,li1,172.2700,149.6000,1.799728
FILLER_50_273,VPWR,li1,131.5600,149.6000,1.799629
FILLER_50_270,VPWR,li1,130.4100,149.6000,1.799628
FILLER_50_227,VPWR,li1,110.1700,149.6000,1.799638
FILLER_50_224,VPWR,li1,109.2500,149.6000,1.799638
FILLER_50_215,VPWR,li1,104.6500,149.6000,1.799645
FILLER_50_197,VPWR,li1,96.3700,149.6000,1.799657
FILLER_50_187,VPWR,li1,91.7700,149.6000,1.799665
FILLER_50_177,VPWR,li1,87.4000,149.6000,1.799673
FILLER_50_174,VPWR,li1,86.2500,149.6000,1.799677
FILLER_50_156,VPWR,li1,77.5100,149.6000,1.799694
FILLER_50_153,VPWR,li1,76.5900,149.6000,1.799700
FILLER_50_150,VPWR,li1,75.2100,149.6000,1.799700
FILLER_50_141,VPWR,li1,70.6100,149.6000,1.799715
FILLER_50_88,VPWR,li1,46.4600,149.6000,1.799782
FILLER_50_85,VPWR,li1,45.3100,149.6000,1.799782
FILLER_50_81,VPWR,li1,43.4700,149.6000,1.799788
FILLER_50_70,VPWR,li1,38.4100,149.6000,1.799820
FILLER_50_67,VPWR,li1,37.0300,149.6000,1.799820
FILLER_50_64,VPWR,li1,35.6500,149.6000,1.799838
FILLER_50_61,VPWR,li1,34.2700,149.6000,1.799838
FILLER_50_58,VPWR,li1,32.8900,149.6000,1.799851
FILLER_50_55,VPWR,li1,31.5100,149.6000,1.799864
FILLER_50_52,VPWR,li1,30.1300,149.6000,1.799864
FILLER_50_27,VPWR,li1,18.1700,149.6000,1.799913
FILLER_50_24,VPWR,li1,17.2500,149.6000,1.799913
FILLER_50_6,VPWR,li1,8.5100,149.6000,1.799907
FILLER_50_3,VPWR,li1,7.5900,149.6000,1.799907
FILLER_49_687,VPWR,li1,321.7700,144.1600,1.799367
FILLER_49_684,VPWR,li1,320.8500,144.1600,1.799367
FILLER_49_681,VPWR,li1,319.4700,144.1600,1.799367
FILLER_49_654,VPWR,li1,306.8200,144.1600,1.799374
FILLER_49_643,VPWR,li1,301.9900,144.1600,1.799377
FILLER_49_640,VPWR,li1,300.6100,144.1600,1.799378
FILLER_49_637,VPWR,li1,299.2300,144.1600,1.799379
FILLER_49_634,VPWR,li1,297.8500,144.1600,1.799379
FILLER_49_631,VPWR,li1,296.4700,144.1600,1.799381
FILLER_49_628,VPWR,li1,295.0900,144.1600,1.799382
FILLER_49_625,VPWR,li1,293.7100,144.1600,1.799382
FILLER_49_615,VPWR,li1,288.6500,144.1600,1.799387
FILLER_49_605,VPWR,li1,284.2800,144.1600,1.799390
FILLER_49_602,VPWR,li1,283.1300,144.1600,1.799390
FILLER_49_559,VPWR,li1,262.8900,144.1600,1.799414
FILLER_49_541,VPWR,li1,254.6100,144.1600,1.799434
FILLER_49_514,VPWR,li1,242.1900,144.1600,1.799478
FILLER_49_401,VPWR,li1,190.6700,144.1600,1.799766
FILLER_49_387,VPWR,li1,183.7700,144.1600,1.799812
FILLER_49_361,VPWR,li1,171.8100,144.1600,1.799876
FILLER_49_337,VPWR,li1,161.2300,144.1600,1.799837
FILLER_49_310,VPWR,li1,148.8100,144.1600,1.799806
FILLER_49_281,VPWR,li1,135.0100,144.1600,1.799787
FILLER_49_228,VPWR,li1,111.0900,144.1600,1.799776
FILLER_49_225,VPWR,li1,109.7100,144.1600,1.799778
FILLER_49_215,VPWR,li1,104.6500,144.1600,1.799781
FILLER_49_212,VPWR,li1,103.7300,144.1600,1.799781
FILLER_49_209,VPWR,li1,102.3500,144.1600,1.799783
FILLER_49_199,VPWR,li1,97.5200,144.1600,1.799787
FILLER_49_196,VPWR,li1,96.3700,144.1600,1.799787
FILLER_49_169,VPWR,li1,83.9500,144.1600,1.799797
FILLER_49_166,VPWR,li1,82.3400,144.1600,1.799799
FILLER_49_113,VPWR,li1,57.9600,144.1600,1.799841
FILLER_49_104,VPWR,li1,53.8200,144.1600,1.799855
FILLER_49_101,VPWR,li1,52.6700,144.1600,1.799855
FILLER_49_98,VPWR,li1,51.2900,144.1600,1.799862
FILLER_49_95,VPWR,li1,49.9100,144.1600,1.799867
FILLER_49_92,VPWR,li1,48.5300,144.1600,1.799867
FILLER_49_89,VPWR,li1,47.1500,144.1600,1.799872
FILLER_49_63,VPWR,li1,35.1900,144.1600,1.799911
FILLER_49_60,VPWR,li1,33.8100,144.1600,1.799911
FILLER_49_57,VPWR,li1,32.4300,144.1600,1.799921
FILLER_49_55,VPWR,li1,31.0500,144.1600,1.799921
FILLER_49_52,VPWR,li1,30.1300,144.1600,1.799929
FILLER_49_49,VPWR,li1,28.7500,144.1600,1.799929
FILLER_49_39,VPWR,li1,23.9200,144.1600,1.799946
FILLER_49_16,VPWR,li1,13.5700,144.1600,1.799955
FILLER_49_6,VPWR,li1,8.7400,144.1600,1.799955
FILLER_49_3,VPWR,li1,7.5900,144.1600,1.799955
FILLER_48_663,VPWR,li1,310.7300,144.1600,1.799371
FILLER_48_660,VPWR,li1,309.8100,144.1600,1.799372
FILLER_48_657,VPWR,li1,308.4300,144.1600,1.799372
FILLER_48_648,VPWR,li1,303.8300,144.1600,1.799375
FILLER_48_645,VPWR,li1,302.9100,144.1600,1.799377
FILLER_48_635,VPWR,li1,298.0800,144.1600,1.799379
FILLER_48_632,VPWR,li1,296.9300,144.1600,1.799381
FILLER_48_629,VPWR,li1,295.5500,144.1600,1.799381
FILLER_48_626,VPWR,li1,294.1700,144.1600,1.799382
FILLER_48_616,VPWR,li1,289.3400,144.1600,1.799386
FILLER_48_607,VPWR,li1,284.9700,144.1600,1.799389
FILLER_48_604,VPWR,li1,284.0500,144.1600,1.799390
FILLER_48_595,VPWR,li1,279.4500,144.1600,1.799393
FILLER_48_592,VPWR,li1,278.5300,144.1600,1.799393
FILLER_48_589,VPWR,li1,277.1500,144.1600,1.799395
FILLER_48_586,VPWR,li1,275.5400,144.1600,1.799395
FILLER_48_533,VPWR,li1,250.9300,144.1600,1.799448
FILLER_48_493,VPWR,li1,232.5300,144.1600,1.799518
FILLER_48_457,VPWR,li1,216.2000,144.1600,1.799603
FILLER_48_447,VPWR,li1,211.6000,144.1600,1.799637
FILLER_48_401,VPWR,li1,190.6700,144.1600,1.799766
FILLER_48_388,VPWR,li1,184.6900,144.1600,1.799812
FILLER_48_340,VPWR,li1,162.1500,144.1600,1.799843
FILLER_48_309,VPWR,li1,148.3500,144.1600,1.799806
FILLER_48_291,VPWR,li1,139.6100,144.1600,1.799793
FILLER_48_281,VPWR,li1,135.2400,144.1600,1.799787
FILLER_48_253,VPWR,li1,122.5900,144.1600,1.799775
FILLER_48_251,VPWR,li1,121.2100,144.1600,1.799775
FILLER_48_225,VPWR,li1,109.2500,144.1600,1.799778
FILLER_48_222,VPWR,li1,108.3300,144.1600,1.799779
FILLER_48_219,VPWR,li1,106.9500,144.1600,1.799779
FILLER_48_203,VPWR,li1,99.3600,144.1600,1.799785
FILLER_48_185,VPWR,li1,91.3100,144.1600,1.799792
FILLER_48_182,VPWR,li1,89.9300,144.1600,1.799792
FILLER_48_155,VPWR,li1,77.2800,144.1600,1.799805
FILLER_48_152,VPWR,li1,76.1300,144.1600,1.799808
FILLER_48_149,VPWR,li1,74.7500,144.1600,1.799808
FILLER_48_119,VPWR,li1,60.4900,144.1600,1.799834
FILLER_48_116,VPWR,li1,59.5700,144.1600,1.799841
FILLER_48_113,VPWR,li1,58.1900,144.1600,1.799841
FILLER_48_102,VPWR,li1,53.1300,144.1600,1.799855
FILLER_48_97,VPWR,li1,50.3700,144.1600,1.799862
FILLER_48_94,VPWR,li1,49.4500,144.1600,1.799867
FILLER_48_91,VPWR,li1,48.0700,144.1600,1.799872
FILLER_48_88,VPWR,li1,46.6900,144.1600,1.799872
FILLER_48_85,VPWR,li1,45.3100,144.1600,1.799880
FILLER_48_82,VPWR,li1,43.7000,144.1600,1.799880
FILLER_48_57,VPWR,li1,31.9700,144.1600,1.799921
FILLER_48_29,VPWR,li1,19.5500,144.1600,1.799955
FILLER_48_17,VPWR,li1,14.0300,144.1600,1.799955
FILLER_48_6,VPWR,li1,8.9700,144.1600,1.799955
FILLER_48_3,VPWR,li1,7.5900,144.1600,1.799955
FILLER_47_671,VPWR,li1,314.4100,138.7200,1.799363
FILLER_47_668,VPWR,li1,313.4900,138.7200,1.799363
FILLER_47_648,VPWR,li1,304.2900,138.7200,1.799373
FILLER_47_645,VPWR,li1,302.9100,138.7200,1.799373
FILLER_47_634,VPWR,li1,297.8500,138.7200,1.799381
FILLER_47_609,VPWR,li1,285.8900,138.7200,1.799405
FILLER_47_559,VPWR,li1,262.8900,138.7200,1.799465
FILLER_47_549,VPWR,li1,258.5200,138.7200,1.799481
FILLER_47_540,VPWR,li1,254.1500,138.7200,1.799495
FILLER_47_537,VPWR,li1,253.2300,138.7200,1.799495
FILLER_47_534,VPWR,li1,251.8500,138.7200,1.799502
FILLER_47_502,VPWR,li1,236.9000,138.7200,1.799550
FILLER_47_449,VPWR,li1,212.7500,138.7200,1.799659
FILLER_47_447,VPWR,li1,211.3700,138.7200,1.799671
FILLER_47_444,VPWR,li1,210.4500,138.7200,1.799671
FILLER_47_433,VPWR,li1,205.3900,138.7200,1.799698
FILLER_47_391,VPWR,li1,185.6100,138.7200,1.799812
FILLER_47_362,VPWR,li1,172.7300,138.7200,1.799878
FILLER_47_339,VPWR,li1,161.6900,138.7200,1.799843
FILLER_47_316,VPWR,li1,151.1100,138.7200,1.799818
FILLER_47_289,VPWR,li1,138.9200,138.7200,1.799798
FILLER_47_281,VPWR,li1,135.0100,138.7200,1.799795
FILLER_47_273,VPWR,li1,131.3300,138.7200,1.799792
FILLER_47_263,VPWR,li1,126.9600,138.7200,1.799789
FILLER_47_228,VPWR,li1,111.0900,138.7200,1.799785
FILLER_47_225,VPWR,li1,109.7100,138.7200,1.799785
FILLER_47_221,VPWR,li1,107.8700,138.7200,1.799784
FILLER_47_218,VPWR,li1,106.4900,138.7200,1.799784
FILLER_47_184,VPWR,li1,90.8500,138.7200,1.799796
FILLER_47_181,VPWR,li1,89.4700,138.7200,1.799796
FILLER_47_178,VPWR,li1,88.0900,138.7200,1.799800
FILLER_47_175,VPWR,li1,86.7100,138.7200,1.799800
FILLER_47_172,VPWR,li1,85.3300,138.7200,1.799804
FILLER_47_169,VPWR,li1,83.9500,138.7200,1.799807
FILLER_47_166,VPWR,li1,82.3400,138.7200,1.799807
FILLER_47_155,VPWR,li1,77.5100,138.7200,1.799816
FILLER_47_152,VPWR,li1,76.1300,138.7200,1.799820
FILLER_47_149,VPWR,li1,74.7500,138.7200,1.799820
FILLER_47_140,VPWR,li1,70.1500,138.7200,1.799828
FILLER_47_137,VPWR,li1,69.2300,138.7200,1.799831
FILLER_47_134,VPWR,li1,67.8500,138.7200,1.799831
FILLER_47_126,VPWR,li1,63.9400,138.7200,1.799841
FILLER_47_123,VPWR,li1,62.7900,138.7200,1.799841
FILLER_47_120,VPWR,li1,61.4100,138.7200,1.799845
FILLER_47_117,VPWR,li1,60.0300,138.7200,1.799845
FILLER_47_93,VPWR,li1,48.9900,138.7200,1.799870
FILLER_47_90,VPWR,li1,47.6100,138.7200,1.799876
FILLER_47_55,VPWR,li1,31.0500,138.7200,1.799924
FILLER_47_52,VPWR,li1,30.1300,138.7200,1.799924
FILLER_47_24,VPWR,li1,17.0200,138.7200,1.799948
FILLER_47_6,VPWR,li1,8.5100,138.7200,1.799943
FILLER_47_3,VPWR,li1,7.5900,138.7200,1.799943
FILLER_46_685,VPWR,li1,321.3100,138.7200,1.799362
FILLER_46_682,VPWR,li1,319.9300,138.7200,1.799362
FILLER_46_668,VPWR,li1,313.2600,138.7200,1.799363
FILLER_46_643,VPWR,li1,301.5300,138.7200,1.799377
FILLER_46_608,VPWR,li1,285.4300,138.7200,1.799410
FILLER_46_605,VPWR,li1,284.5100,138.7200,1.799410
FILLER_46_578,VPWR,li1,271.6300,138.7200,1.799441
FILLER_46_551,VPWR,li1,259.2100,138.7200,1.799475
FILLER_46_542,VPWR,li1,255.0700,138.7200,1.799488
FILLER_46_539,VPWR,li1,254.1500,138.7200,1.799495
FILLER_46_536,VPWR,li1,252.7700,138.7200,1.799495
FILLER_46_533,VPWR,li1,251.3900,138.7200,1.799502
FILLER_46_529,VPWR,li1,249.5500,138.7200,1.799509
FILLER_46_526,VPWR,li1,248.1700,138.7200,1.799509
FILLER_46_497,VPWR,li1,234.8300,138.7200,1.799563
FILLER_46_494,VPWR,li1,233.4500,138.7200,1.799563
FILLER_46_475,VPWR,li1,224.2500,138.7200,1.799603
FILLER_46_455,VPWR,li1,215.5100,138.7200,1.799646
FILLER_46_427,VPWR,li1,202.6300,138.7200,1.799712
FILLER_46_418,VPWR,li1,198.2600,138.7200,1.799736
FILLER_46_415,VPWR,li1,197.1100,138.7200,1.799751
FILLER_46_396,VPWR,li1,188.1400,138.7200,1.799796
FILLER_46_365,VPWR,li1,173.6500,138.7200,1.799878
FILLER_46_363,VPWR,li1,172.7300,138.7200,1.799878
FILLER_46_329,VPWR,li1,157.0900,138.7200,1.799832
FILLER_46_309,VPWR,li1,148.3500,138.7200,1.799811
FILLER_46_282,VPWR,li1,135.7000,138.7200,1.799795
FILLER_46_272,VPWR,li1,131.1000,138.7200,1.799792
FILLER_46_256,VPWR,li1,123.7400,138.7200,1.799789
FILLER_46_253,VPWR,li1,122.5900,138.7200,1.799788
FILLER_46_227,VPWR,li1,110.4000,138.7200,1.799785
FILLER_46_224,VPWR,li1,109.2500,138.7200,1.799785
FILLER_46_200,VPWR,li1,97.7500,138.7200,1.799786
FILLER_46_197,VPWR,li1,96.8300,138.7200,1.799788
FILLER_46_176,VPWR,li1,87.1700,138.7200,1.799800
FILLER_46_150,VPWR,li1,74.9800,138.7200,1.799820
FILLER_46_147,VPWR,li1,73.8300,138.7200,1.799824
FILLER_46_144,VPWR,li1,72.4500,138.7200,1.799824
FILLER_46_141,VPWR,li1,71.0700,138.7200,1.799828
FILLER_46_137,VPWR,li1,69.2300,138.7200,1.799831
FILLER_46_134,VPWR,li1,67.8500,138.7200,1.799831
FILLER_46_131,VPWR,li1,66.4700,138.7200,1.799836
FILLER_46_128,VPWR,li1,65.0900,138.7200,1.799836
FILLER_46_125,VPWR,li1,63.7100,138.7200,1.799841
FILLER_46_122,VPWR,li1,62.3300,138.7200,1.799841
FILLER_46_94,VPWR,li1,49.2200,138.7200,1.799870
FILLER_46_91,VPWR,li1,48.0700,138.7200,1.799876
FILLER_46_88,VPWR,li1,46.6900,138.7200,1.799876
FILLER_46_85,VPWR,li1,45.3100,138.7200,1.799883
FILLER_46_83,VPWR,li1,43.9300,138.7200,1.799883
FILLER_46_56,VPWR,li1,31.5100,138.7200,1.799924
FILLER_46_53,VPWR,li1,30.5900,138.7200,1.799924
FILLER_46_27,VPWR,li1,18.1700,138.7200,1.799948
FILLER_46_24,VPWR,li1,17.2500,138.7200,1.799948
FILLER_46_6,VPWR,li1,8.5100,138.7200,1.799943
FILLER_46_3,VPWR,li1,7.5900,138.7200,1.799943
FILLER_45_685,VPWR,li1,321.3100,133.2800,1.799294
FILLER_45_682,VPWR,li1,319.9300,133.2800,1.799294
FILLER_45_670,VPWR,li1,314.1800,133.2800,1.799296
FILLER_45_667,VPWR,li1,313.0300,133.2800,1.799296
FILLER_45_648,VPWR,li1,303.8300,133.2800,1.799302
FILLER_45_645,VPWR,li1,302.9100,133.2800,1.799303
FILLER_45_634,VPWR,li1,297.8500,133.2800,1.799307
FILLER_45_597,VPWR,li1,280.6000,133.2800,1.799335
FILLER_45_594,VPWR,li1,279.4500,133.2800,1.799335
FILLER_45_574,VPWR,li1,270.2500,133.2800,1.799367
FILLER_45_571,VPWR,li1,268.8700,133.2800,1.799367
FILLER_45_561,VPWR,li1,264.0400,133.2800,1.799387
FILLER_45_558,VPWR,li1,262.6600,133.2800,1.799387
FILLER_45_550,VPWR,li1,258.7500,133.2800,1.799402
FILLER_45_547,VPWR,li1,257.8300,133.2800,1.799402
FILLER_45_544,VPWR,li1,256.4500,133.2800,1.799412
FILLER_45_541,VPWR,li1,255.0700,133.2800,1.799412
FILLER_45_538,VPWR,li1,253.6900,133.2800,1.799419
FILLER_45_528,VPWR,li1,248.8600,133.2800,1.799436
FILLER_45_525,VPWR,li1,247.7100,133.2800,1.799436
FILLER_45_516,VPWR,li1,243.1100,133.2800,1.799453
FILLER_45_513,VPWR,li1,242.1900,133.2800,1.799460
FILLER_45_501,VPWR,li1,236.6700,133.2800,1.799477
FILLER_45_498,VPWR,li1,235.2900,133.2800,1.799484
FILLER_45_495,VPWR,li1,233.9100,133.2800,1.799493
FILLER_45_492,VPWR,li1,232.5300,133.2800,1.799493
FILLER_45_489,VPWR,li1,231.1500,133.2800,1.799505
FILLER_45_486,VPWR,li1,229.7700,133.2800,1.799505
FILLER_45_457,VPWR,li1,216.4300,133.2800,1.799565
FILLER_45_428,VPWR,li1,203.0900,133.2800,1.799633
FILLER_45_393,VPWR,li1,186.7600,133.2800,1.799737
FILLER_45_379,VPWR,li1,180.3200,133.2800,1.799784
FILLER_45_351,VPWR,li1,167.2100,133.2800,1.799787
FILLER_45_225,VPWR,li1,109.4800,133.2800,1.799543
FILLER_45_210,VPWR,li1,102.8100,133.2800,1.799539
FILLER_45_172,VPWR,li1,85.3300,133.2800,1.799550
FILLER_45_169,VPWR,li1,83.9500,133.2800,1.799552
FILLER_45_150,VPWR,li1,74.7500,133.2800,1.799567
FILLER_45_147,VPWR,li1,73.8300,133.2800,1.799571
FILLER_45_135,VPWR,li1,67.8500,133.2800,1.799605
FILLER_45_132,VPWR,li1,66.9300,133.2800,1.799605
FILLER_45_129,VPWR,li1,65.5500,133.2800,1.799621
FILLER_45_87,VPWR,li1,46.2300,133.2800,1.799741
FILLER_45_84,VPWR,li1,44.8500,133.2800,1.799754
FILLER_45_81,VPWR,li1,43.4700,133.2800,1.799770
FILLER_45_78,VPWR,li1,42.0900,133.2800,1.799770
FILLER_45_75,VPWR,li1,40.7100,133.2800,1.799784
FILLER_45_64,VPWR,li1,35.6500,133.2800,1.799815
